"current_category";"current_subcategory";"current_subcategory2";"base_item_name";"sample_item_id";"sample_display_name";"corrected_category";"corrected_subcategory";"corrected_subcategory2";"category_sort_order";"subcategory_sort_order";"item_sort_order";"notes"
"Capes";"";"";"Wardrobe Skin: Warden's Legendary Axe";"UNIQUE_UNLOCK_CAPE_VANITY_KICKSTART_2024_UPGRADE";"[T0] Wardrobe Skin: Warden's Legendary Axe";"";"";"";"";"";"";""
"Capes";"";"";"Wardrobe Skin: Warlock's Staff and Cape";"UNIQUE_UNLOCK_CAPE_VANITY_DARK_NOVICE";"[T0] Wardrobe Skin: Warlock's Staff and Cape";"";"";"";"";"";"";""
"Capes";"";"";"Warlock's Staff and Cape";"UNIQUE_CAPE_VANITY_DARK_NOVICE";"[T0] Warlock's Staff and Cape";"";"";"";"";"";"";""
"Capes";"";"";"Zealot's Cape";"UNIQUE_CAPE_VANITY_ZEALOT";"[T0] Zealot's Cape";"";"";"";"";"";"";""
"Chest Armor";"";"";"Adventurer's Jacket";"UNIQUE_ARMOR_STARTERPACK_ELITE";"[T0] Adventurer's Jacket";"";"";"";"";"";"";""
"Chest Armor";"";"";"Alchemist's Armor";"UNIQUE_ARMOR_VANITY_ALCHEMIST";"[T0] Alchemist's Armor";"";"";"";"";"";"";""
"Chest Armor";"";"";"Alluring Amulet";"T4_ARTEFACT_ARMOR_CLOTH_MORGANA";"[T4] Adept's Alluring Amulet";"";"";"";"";"";"";""
"Chest Armor";"";"";"Ancient Chain Rings";"T4_ARTEFACT_ARMOR_PLATE_UNDEAD";"[T4] Adept's Ancient Chain Rings";"";"";"";"";"";"";""
"Chest Armor";"";"";"Anniversary Barbarian's Harness";"UNIQUE_ARMOR_VANITY_BARBARIAN_ANNIVERSARY";"[T0] Anniversary Barbarian's Harness";"";"";"";"";"";"";""
"Chest Armor";"";"";"Anniversary Paladin's Armor";"UNIQUE_ARMOR_VANITY_PALADIN_ANNIVERSARY";"[T0] Anniversary Paladin's Armor";"";"";"";"";"";"";""
"Chest Armor";"";"";"Anniversary Priest's Robe";"UNIQUE_ARMOR_VANITY_PRIEST_HOLY_ANNIVERSARY";"[T0] Anniversary Priest's Robe";"";"";"";"";"";"";""
"Chest Armor";"";"";"Arcanist's Armor";"UNIQUE_ARMOR_VANITY_BATTLEMAGE";"[T0] Arcanist's Armor";"";"";"";"";"";"";""
"Chest Armor";"";"";"Arena Gladiator Armor";"UNIQUE_ARMOR_VANITY_GLADIATOR_ARENA";"[T0] Arena Gladiator Armor";"";"";"";"";"";"";""
"Chest Armor";"";"";"Arena Veteran's Cloak";"UNIQUE_ARMOR_VANITY_ARENA_SET_01";"[T0] Arena Veteran's Cloak";"";"";"";"";"";"";""
"Chest Armor";"";"";"Armor of Valor";"T4_ARMOR_PLATE_AVALON";"[T4] Adept's Armor of Valor";"";"";"";"";"";"";""
"Chest Armor";"";"";"Assassin Jacket";"T4_ARMOR_LEATHER_SET3";"[T4] Adept's Assassin Jacket";"";"";"";"";"";"";""
"Chest Armor";"";"";"Assassin's Armor";"UNIQUE_ARMOR_VANITY_ASSASSIN";"[T0] Assassin's Armor";"";"";"";"";"";"";""
"Chest Armor";"";"";"Augured Sash";"T4_ARTEFACT_ARMOR_LEATHER_AVALON";"[T4] Adept's Augured Sash";"";"";"";"";"";"";""
"Chest Armor";"";"";"Barbarian's Harness";"UNIQUE_ARMOR_VANITY_BARBARIAN";"[T0] Barbarian's Harness";"";"";"";"";"";"";""
"Chest Armor";"";"";"Bard's Suit";"UNIQUE_ARMOR_VANITY_BARD";"[T0] Bard's Suit";"";"";"";"";"";"";""
"Chest Armor";"";"";"Beginner's Mercenary Jacket";"T1_ARMOR_LEATHER_SET1";"[T1] Beginner's Mercenary Jacket";"";"";"";"";"";"";""
"Chest Armor";"";"";"Blue Bard's Suit";"UNIQUE_ARMOR_VANITY_BARD_BLUE";"[T0] Blue Bard's Suit";"";"";"";"";"";"";""
"Chest Armor";"";"";"Blue Princess Dress";"UNIQUE_ARMOR_VANITY_DRESS_BLUE";"[T0] Blue Princess Dress";"";"";"";"";"";"";""
"Chest Armor";"";"";"Bridal Dress";"UNIQUE_ARMOR_VANITY_WEDDING_DRESS";"[T0] Bridal Dress";"";"";"";"";"";"";""
"Chest Armor";"";"";"Bunny Stalker Overalls";"UNIQUE_ARMOR_VANITY_EASTER";"[T0] Bunny Stalker Overalls";"";"";"";"";"";"";""
"Chest Armor";"";"";"Champion's Armor";"UNIQUE_ARMOR_VANITY_WARRIOR_KNIGHT";"[T0] Champion's Armor";"";"";"";"";"";"";""
"Chest Armor";"";"";"Cleric Robe";"T4_ARMOR_CLOTH_SET2";"[T4] Adept's Cleric Robe";"";"";"";"";"";"";""
"Chest Armor";"";"";"Commander's Armor";"UNIQUE_ARMOR_VANITY_FW_COMMANDER";"[T0] Commander's Armor";"";"";"";"";"";"";""
"Chest Armor";"";"";"Commander's Heraldic Armor";"UNIQUE_ARMOR_VANITY_FW_COMMANDER_GUILD_COLORED";"[T0] Commander's Heraldic Armor";"";"";"";"";"";"";""
"Chest Armor";"";"";"Corrupted Preacher's Coat";"UNIQUE_ARMOR_VANITY_CORRUPTED_PREACHER";"[T0] Corrupted Preacher's Coat";"";"";"";"";"";"";""
"Chest Armor";"";"";"Cryomancer's Robe";"UNIQUE_ARMOR_VANITY_FROSTMAGE";"[T0] Cryomancer's Robe";"";"";"";"";"";"";""
"Chest Armor";"";"";"Crystal Gladiator Armor";"UNIQUE_ARMOR_VANITY_GLADIATOR_CRYSTAL";"[T0] Crystal Gladiator Armor";"";"";"";"";"";"";""
"Chest Armor";"";"";"Cultist Robe";"T4_ARMOR_CLOTH_MORGANA";"[T4] Adept's Cultist Robe";"";"";"";"";"";"";""
"Chest Armor";"";"";"Decadent Robe";"UNIQUE_ARMOR_VANITY_WEALTHY_NOBLE_AJ";"[T0] Decadent Robe";"";"";"";"";"";"";""
"Chest Armor";"";"";"Demon Armor";"T4_ARMOR_PLATE_HELL";"[T4] Adept's Demon Armor";"";"";"";"";"";"";""
"Chest Armor";"";"";"Demon Hunter's Coat";"UNIQUE_ARMOR_VANITY_DEMONHUNTER";"[T0] Demon Hunter's Coat";"";"";"";"";"";"";""
"Chest Armor";"";"";"Demonhide Leather";"T4_ARTEFACT_ARMOR_LEATHER_HELL";"[T4] Adept's Demonhide Leather";"";"";"";"";"";"";""
"Chest Armor";"";"";"Demonic Plates";"T4_ARTEFACT_ARMOR_PLATE_HELL";"[T4] Adept's Demonic Plates";"";"";"";"";"";"";""
"Chest Armor";"";"";"Demonic Warrior's Armor";"UNIQUE_ARMOR_VANITY_DEMONICWARRIOR";"[T0] Demonic Warrior's Armor";"";"";"";"";"";"";""
"Chest Armor";"";"";"Druid Robe";"T4_ARMOR_CLOTH_KEEPER";"[T4] Adept's Druid Robe";"";"";"";"";"";"";""
"Chest Armor";"";"";"Druidic Feathers";"T4_ARTEFACT_ARMOR_CLOTH_KEEPER";"[T4] Adept's Druidic Feathers";"";"";"";"";"";"";""
"Chest Armor";"";"";"Druid's Vestments";"UNIQUE_ARMOR_VANITY_DRUID";"[T0] Druid's Vestments";"";"";"";"";"";"";""
"Chest Armor";"";"";"Duelist's Armor";"UNIQUE_ARMOR_VANITY_DUELIST";"[T0] Duelist's Armor";"";"";"";"";"";"";""
"Chest Armor";"";"";"Duskweaver Armor";"T4_ARMOR_PLATE_FEY";"[T4] Adept's Duskweaver Armor";"";"";"";"";"";"";""
"Chest Armor";"";"";"Elite Green Knight's Armor";"UNIQUE_ARMOR_VANITY_KNIGHT_GREEN_ELITE";"[T0] Elite Green Knight's Armor";"";"";"";"";"";"";""
"Chest Armor";"";"";"Entertainer's Costume";"UNIQUE_ARMOR_VANITY_ENTERTAINER";"[T0] Entertainer's Costume";"";"";"";"";"";"";""
"Chest Armor";"";"";"Exalted Plating";"T4_ARTEFACT_ARMOR_PLATE_AVALON";"[T4] Adept's Exalted Plating";"";"";"";"";"";"";""
"Chest Armor";"";"";"Exiled Monk's Robe";"UNIQUE_ARMOR_VANITY_PRIEST_RED";"[T0] Exiled Monk's Robe";"";"";"";"";"";"";""
"Chest Armor";"";"";"Exorbitant Robe";"UNIQUE_ARMOR_VANITY_VERY_WEALTHY_NOBLE_AJ";"[T0] Exorbitant Robe";"";"";"";"";"";"";""
"Chest Armor";"";"";"Explorer's Armor";"UNIQUE_ARMOR_FOUNDER_ELITE";"[T0] Explorer's Armor";"";"";"";"";"";"";""
"Chest Armor";"";"";"Faction Legionnaire's Armor";"UNIQUE_ARMOR_VANITY_FW_SOLDIER_PLATE";"[T0] Faction Legionnaire's Armor";"";"";"";"";"";"";""
"Chest Armor";"";"";"Fey Dorsal Wing";"T4_ARTEFACT_ARMOR_CLOTH_FEY";"[T4] Adept's Fey Dorsal Wing";"";"";"";"";"";"";""
"Chest Armor";"";"";"Feyscale Robe";"T4_ARMOR_CLOTH_FEY";"[T4] Adept's Feyscale Robe";"";"";"";"";"";"";""
"Chest Armor";"";"";"Fiend Robe";"T4_ARMOR_CLOTH_HELL";"[T4] Adept's Fiend Robe";"";"";"";"";"";"";""
"Chest Armor";"";"";"Fisherman Garb";"T4_ARMOR_GATHERER_FISH";"[T4] Adept's Fisherman Garb";"";"";"";"";"";"";""
"Chest Armor";"";"";"Frost Knight's Armor";"UNIQUE_ARMOR_VANITY_FROSTKNIGHT";"[T0] Frost Knight's Armor";"";"";"";"";"";"";""
"Chest Armor";"";"";"Game Master's Doublet";"UNIQUE_INTERNAL_ARMOR_GAMEMASTER";"[T0] Game Master's Doublet";"";"";"";"";"";"";""
"Chest Armor";"";"";"Ghastly Leather";"T4_ARTEFACT_ARMOR_LEATHER_UNDEAD";"[T4] Adept's Ghastly Leather";"";"";"";"";"";"";""
"Chest Armor";"";"";"Graveguard Armor";"T4_ARMOR_PLATE_UNDEAD";"[T4] Adept's Graveguard Armor";"";"";"";"";"";"";""
"Chest Armor";"";"";"Green Knight's Armor";"UNIQUE_ARMOR_VANITY_KNIGHT_GREEN";"[T0] Green Knight's Armor";"";"";"";"";"";"";""
"Chest Armor";"";"";"Green Navigator's Coat";"UNIQUE_ARMOR_VANITY_PIRATE_GREEN";"[T0] Green Navigator's Coat";"";"";"";"";"";"";""
"Chest Armor";"";"";"Green Princess Dress";"UNIQUE_ARMOR_VANITY_DRESS_GREEN";"[T0] Green Princess Dress";"";"";"";"";"";"";""
"Chest Armor";"";"";"Groom's Suit";"UNIQUE_ARMOR_VANITY_WEDDING_TUXEDO";"[T0] Groom's Suit";"";"";"";"";"";"";""
"Chest Armor";"";"";"Guardian Armor";"T4_ARMOR_PLATE_SET3";"[T4] Adept's Guardian Armor";"";"";"";"";"";"";""
"Chest Armor";"";"";"Harbinger's Robes";"UNIQUE_ARMOR_VANITY_DARK_SORCERER";"[T0] Harbinger's Robes";"";"";"";"";"";"";""
"Chest Armor";"";"";"Harvester Garb";"T4_ARMOR_GATHERER_FIBER";"[T4] Adept's Harvester Garb";"";"";"";"";"";"";""
"Chest Armor";"";"";"Hellion Jacket";"T4_ARMOR_LEATHER_HELL";"[T4] Adept's Hellion Jacket";"";"";"";"";"";"";""
"Chest Armor";"";"";"Hunter Jacket";"T4_ARMOR_LEATHER_SET2";"[T4] Adept's Hunter Jacket";"";"";"";"";"";"";""
"Chest Armor";"";"";"Hygienic Coat";"UNIQUE_ARMOR_VANITY_PLAGUEDOC";"[T0] Hygienic Coat";"";"";"";"";"";"";""
"Chest Armor";"";"";"Imbued Leather Folds";"T4_ARTEFACT_ARMOR_LEATHER_MORGANA";"[T4] Adept's Imbued Leather Folds";"";"";"";"";"";"";""
"Chest Armor";"";"";"Infernal Cloth Folds";"T4_ARTEFACT_ARMOR_CLOTH_HELL";"[T4] Adept's Infernal Cloth Folds";"";"";"";"";"";"";""
"Chest Armor";"";"";"Innkeeper's Shirt";"UNIQUE_ARMOR_VANITY_INNKEEPER";"[T0] Innkeeper's Shirt";"";"";"";"";"";"";""
"Chest Armor";"";"";"Jacket of Tenacity";"T4_ARMOR_LEATHER_AVALON";"[T4] Adept's Jacket of Tenacity";"";"";"";"";"";"";""
"Chest Armor";"";"";"Jester Costume";"UNIQUE_ARMOR_VANITY_JESTER";"[T0] Jester Costume";"";"";"";"";"";"";""
"Chest Armor";"";"";"Judicator Armor";"T4_ARMOR_PLATE_KEEPER";"[T4] Adept's Judicator Armor";"";"";"";"";"";"";""
"Chest Armor";"";"";"Keeper of Souls Armor";"UNIQUE_ARMOR_VANITY_SOULKEEPER";"[T0] Keeper of Souls Armor";"";"";"";"";"";"";""
"Chest Armor";"";"";"Knight Adventurer's Armor";"UNIQUE_ARMOR_VANITY_KNIGHT";"[T0] Knight Adventurer's Armor";"";"";"";"";"";"";""
"Chest Armor";"";"";"Knight Adventurer's Heraldic Armor";"UNIQUE_ARMOR_VANITY_KNIGHT_GUILD_COLORED";"[T0] Knight Adventurer's Heraldic Armor";"";"";"";"";"";"";""
"Chest Armor";"";"";"Knight Armor";"T4_ARMOR_PLATE_SET2";"[T4] Adept's Knight Armor";"";"";"";"";"";"";""
"Chest Armor";"";"";"Legendary Adventurer's Armor";"UNIQUE_ARMOR_STARTERPACK_LEGENDARY";"[T0] Legendary Adventurer's Armor";"";"";"";"";"";"";""
"Chest Armor";"";"";"Legendary Explorer's Armor";"UNIQUE_ARMOR_FOUNDER_LEGENDARY";"[T0] Legendary Explorer's Armor";"";"";"";"";"";"";""
"Chest Armor";"";"";"Lumberjack Garb";"T4_ARMOR_GATHERER_WOOD";"[T4] Adept's Lumberjack Garb";"";"";"";"";"";"";""
"Chest Armor";"";"";"Mage Adventurer's Armor";"UNIQUE_ARMOR_VANITY_MAGE";"[T0] Mage Adventurer's Armor";"";"";"";"";"";"";""
"Chest Armor";"";"";"Mage Adventurer's Heraldic Armor";"UNIQUE_ARMOR_VANITY_MAGE_GUILD_COLORED";"[T0] Mage Adventurer's Heraldic Armor";"";"";"";"";"";"";""
"Chest Armor";"";"";"Mage Robe";"T4_ARMOR_CLOTH_SET3";"[T4] Adept's Mage Robe";"";"";"";"";"";"";""
"Chest Armor";"";"";"Master of Fists Heraldic Robes";"UNIQUE_ARMOR_VANITY_MONK_GUILD_COLORED";"[T0] Master of Fists Heraldic Robes";"";"";"";"";"";"";""
"Chest Armor";"";"";"Master of Fists Robes";"UNIQUE_ARMOR_VANITY_MONK";"[T0] Master of Fists Robes";"";"";"";"";"";"";""
"Chest Armor";"";"";"Mercenary Jacket";"T2_ARMOR_LEATHER_SET1";"[T2] Novice's Mercenary Jacket";"";"";"";"";"";"";""
"Chest Armor";"";"";"Miner Garb";"T4_ARMOR_GATHERER_ORE";"[T4] Adept's Miner Garb";"";"";"";"";"";"";""
"Chest Armor";"";"";"Mistwalker Jacket";"T4_ARMOR_LEATHER_FEY";"[T4] Adept's Mistwalker Jacket";"";"";"";"";"";"";""
"Chest Armor";"";"";"Monk's Robe";"UNIQUE_ARMOR_VANITY_PRIEST";"[T0] Monk's Robe";"";"";"";"";"";"";""
"Chest Armor";"";"";"Navigator's Coat";"UNIQUE_ARMOR_VANITY_PIRATE";"[T0] Navigator's Coat";"";"";"";"";"";"";""
"Chest Armor";"";"";"Noble Knight's Armor";"UNIQUE_ARMOR_VANITY_KNIGHT_AOCP";"[T0] Noble Knight's Armor";"";"";"";"";"";"";""
"Chest Armor";"";"";"Noblewoman's Dress";"UNIQUE_ARMOR_VANITY_DRESS_BLACK";"[T0] Noblewoman's Dress";"";"";"";"";"";"";""
"Chest Armor";"";"";"Paladin's Armor";"UNIQUE_ARMOR_VANITY_PALADIN";"[T0] Paladin's Armor";"";"";"";"";"";"";""
"Chest Armor";"";"";"Paladin's Heraldic Armor";"UNIQUE_ARMOR_VANITY_PALADIN_GUILD_COLORED";"[T0] Paladin's Heraldic Armor";"";"";"";"";"";"";""
"Chest Armor";"";"";"Paragon's Armor";"UNIQUE_ARMOR_VANITY_WARRIOR_KING";"[T0] Paragon's Armor";"";"";"";"";"";"";""
"Chest Armor";"";"";"Preserved Animal Fur";"T4_ARTEFACT_ARMOR_PLATE_KEEPER";"[T4] Adept's Preserved Animal Fur";"";"";"";"";"";"";""
"Chest Armor";"";"";"Priest's Robe";"UNIQUE_ARMOR_VANITY_PRIEST_HOLY";"[T0] Priest's Robe";"";"";"";"";"";"";""
"Chest Armor";"";"";"Purple Rich Noble's Doublet";"UNIQUE_ARMOR_VANITY_RICH_NOBLE_PURPLE";"[T0] Purple Rich Noble's Doublet";"";"";"";"";"";"";""
"Chest Armor";"";"";"Pyromancer's Robe";"UNIQUE_ARMOR_VANITY_FIREMAGE";"[T0] Pyromancer's Robe";"";"";"";"";"";"";""
"Chest Armor";"";"";"Quarrier Garb";"T4_ARMOR_GATHERER_ROCK";"[T4] Adept's Quarrier Garb";"";"";"";"";"";"";""
"Chest Armor";"";"";"Ranger's Armor";"UNIQUE_ARMOR_VANITY_RANGER";"[T0] Ranger's Armor";"";"";"";"";"";"";""
"Chest Armor";"";"";"Reaver's Armor";"UNIQUE_ARMOR_VANITY_MARAUDER";"[T0] Reaver's Armor";"";"";"";"";"";"";""
"Chest Armor";"";"";"Red Tulip Dress";"UNIQUE_ARMOR_VANITY_DRESS_RED";"[T0] Red Tulip Dress";"";"";"";"";"";"";""
"Chest Armor";"";"";"Ribcage";"UNIQUE_ARMOR_VANITY_SKELETON";"[T0] Ribcage";"";"";"";"";"";"";""
"Chest Armor";"";"";"Rich Noble's Doublet";"UNIQUE_ARMOR_VANITY_RICH_NOBLE";"[T0] Rich Noble's Doublet";"";"";"";"";"";"";""
"Chest Armor";"";"";"Robe of Purity";"T4_ARMOR_CLOTH_AVALON";"[T4] Adept's Robe of Purity";"";"";"";"";"";"";""
"Chest Armor";"";"";"Rogue Adventurer's Armor";"UNIQUE_ARMOR_VANITY_ROGUE";"[T0] Rogue Adventurer's Armor";"";"";"";"";"";"";""
"Chest Armor";"";"";"Rogue Adventurer's Heraldic Armor";"UNIQUE_ARMOR_VANITY_ROGUE_GUILD_COLORED";"[T0] Rogue Adventurer's Heraldic Armor";"";"";"";"";"";"";""
"Chest Armor";"";"";"Royal Armor";"T4_ARMOR_PLATE_ROYAL";"[T4] Adept's Royal Armor";"";"";"";"";"";"";""
"Chest Armor";"";"";"Royal Jacket";"T4_ARMOR_LEATHER_ROYAL";"[T4] Adept's Royal Jacket";"";"";"";"";"";"";""
"Chest Armor";"";"";"Royal Robe";"T4_ARMOR_CLOTH_ROYAL";"[T4] Adept's Royal Robe";"";"";"";"";"";"";""
"Chest Armor";"";"";"Sanctified Belt";"T4_ARTEFACT_ARMOR_CLOTH_AVALON";"[T4] Adept's Sanctified Belt";"";"";"";"";"";"";""
"Chest Armor";"";"";"Scholar Robe";"T2_ARMOR_CLOTH_SET1";"[T2] Novice's Scholar Robe";"";"";"";"";"";"";""
"Chest Armor";"";"";"Sea Captain's Coat";"UNIQUE_ARMOR_VANITY_FOUNDER_ASIA_CRYSTAL";"[T0] Sea Captain's Coat";"";"";"";"";"";"";""
"Chest Armor";"";"";"Seafarer's Coat";"UNIQUE_ARMOR_VANITY_FOUNDER_ASIA_GOLD";"[T0] Seafarer's Coat";"";"";"";"";"";"";""
"Chest Armor";"";"";"Skinner Garb";"T4_ARMOR_GATHERER_HIDE";"[T4] Adept's Skinner Garb";"";"";"";"";"";"";""
"Chest Armor";"";"";"Smuggler's Coat";"UNIQUE_ARMOR_VANITY_SMUGGLER";"[T0] Smuggler's Coat";"";"";"";"";"";"";""
"Chest Armor";"";"";"Soldier Armor";"T2_ARMOR_PLATE_SET1";"[T2] Novice's Soldier Armor";"";"";"";"";"";"";""
"Chest Armor";"";"";"Specter Jacket";"T4_ARMOR_LEATHER_UNDEAD";"[T4] Adept's Specter Jacket";"";"";"";"";"";"";""
"Chest Armor";"";"";"Stalker Jacket";"T4_ARMOR_LEATHER_MORGANA";"[T4] Adept's Stalker Jacket";"";"";"";"";"";"";""
"Chest Armor";"";"";"Swampstrider's Armor";"UNIQUE_ARMOR_VANITY_PRIEST_DARK_SWAMP";"[T0] Swampstrider's Armor";"";"";"";"";"";"";""
"Chest Armor";"";"";"T4_DEBUG_ARMOR_HIDDEN";"T4_DEBUG_ARMOR_HIDDEN";"[T4] T4_DEBUG_ARMOR_HIDDEN";"";"";"";"";"";"";""
"Chest Armor";"";"";"T8_ARMOR_CLOTH_PROTOTYPE";"T8_ARMOR_CLOTH_PROTOTYPE";"[T8] T8_ARMOR_CLOTH_PROTOTYPE";"";"";"";"";"";"";""
"Chest Armor";"";"";"T8_ARMOR_CLOTH_PROTOTYPE@1";"T8_ARMOR_CLOTH_PROTOTYPE@1";"[T8] T8_ARMOR_CLOTH_PROTOTYPE@1 .1";"";"";"";"";"";"";""
"Chest Armor";"";"";"T8_ARMOR_CLOTH_PROTOTYPE@2";"T8_ARMOR_CLOTH_PROTOTYPE@2";"[T8] T8_ARMOR_CLOTH_PROTOTYPE@2 .2";"";"";"";"";"";"";""
"Chest Armor";"";"";"T8_ARMOR_CLOTH_PROTOTYPE@3";"T8_ARMOR_CLOTH_PROTOTYPE@3";"[T8] T8_ARMOR_CLOTH_PROTOTYPE@3 .3";"";"";"";"";"";"";""
"Chest Armor";"";"";"T8_ARMOR_CLOTH_PROTOTYPE@4";"T8_ARMOR_CLOTH_PROTOTYPE@4";"[T8] T8_ARMOR_CLOTH_PROTOTYPE@4 .4";"";"";"";"";"";"";""
"Chest Armor";"";"";"T8_ARMOR_LEATHER_PROTOTYPE";"T8_ARMOR_LEATHER_PROTOTYPE";"[T8] T8_ARMOR_LEATHER_PROTOTYPE";"";"";"";"";"";"";""
"Chest Armor";"";"";"T8_ARMOR_LEATHER_PROTOTYPE@1";"T8_ARMOR_LEATHER_PROTOTYPE@1";"[T8] T8_ARMOR_LEATHER_PROTOTYPE@1 .1";"";"";"";"";"";"";""
"Chest Armor";"";"";"T8_ARMOR_LEATHER_PROTOTYPE@2";"T8_ARMOR_LEATHER_PROTOTYPE@2";"[T8] T8_ARMOR_LEATHER_PROTOTYPE@2 .2";"";"";"";"";"";"";""
"Chest Armor";"";"";"T8_ARMOR_LEATHER_PROTOTYPE@3";"T8_ARMOR_LEATHER_PROTOTYPE@3";"[T8] T8_ARMOR_LEATHER_PROTOTYPE@3 .3";"";"";"";"";"";"";""
"Chest Armor";"";"";"T8_ARMOR_LEATHER_PROTOTYPE@4";"T8_ARMOR_LEATHER_PROTOTYPE@4";"[T8] T8_ARMOR_LEATHER_PROTOTYPE@4 .4";"";"";"";"";"";"";""
"Chest Armor";"";"";"T8_ARMOR_PLATE_PROTOTYPE";"T8_ARMOR_PLATE_PROTOTYPE";"[T8] T8_ARMOR_PLATE_PROTOTYPE";"";"";"";"";"";"";""
"Chest Armor";"";"";"T8_ARMOR_PLATE_PROTOTYPE@1";"T8_ARMOR_PLATE_PROTOTYPE@1";"[T8] T8_ARMOR_PLATE_PROTOTYPE@1 .1";"";"";"";"";"";"";""
"Chest Armor";"";"";"T8_ARMOR_PLATE_PROTOTYPE@2";"T8_ARMOR_PLATE_PROTOTYPE@2";"[T8] T8_ARMOR_PLATE_PROTOTYPE@2 .2";"";"";"";"";"";"";""
"Chest Armor";"";"";"T8_ARMOR_PLATE_PROTOTYPE@3";"T8_ARMOR_PLATE_PROTOTYPE@3";"[T8] T8_ARMOR_PLATE_PROTOTYPE@3 .3";"";"";"";"";"";"";""
"Chest Armor";"";"";"T8_ARMOR_PLATE_PROTOTYPE@4";"T8_ARMOR_PLATE_PROTOTYPE@4";"[T8] T8_ARMOR_PLATE_PROTOTYPE@4 .4";"";"";"";"";"";"";""
"Chest Armor";"";"";"Titan's Armor";"UNIQUE_ARMOR_VANITY_TITAN";"[T0] Titan's Armor";"";"";"";"";"";"";""
"Chest Armor";"";"";"Tracker's Armor";"UNIQUE_ARMOR_VANITY_TRACKER";"[T0] Tracker's Armor";"";"";"";"";"";"";""
"Chest Armor";"";"";"Undead Ribcage";"UNIQUE_ARMOR_VANITY_SKELETON_UNDEAD";"[T0] Undead Ribcage";"";"";"";"";"";"";""
"Chest Armor";"";"";"UNIQUE_ARMOR_VANITY_ALCHEMIST_ANNIVERSARY";"UNIQUE_ARMOR_VANITY_ALCHEMIST_ANNIVERSARY";"[T0] UNIQUE_ARMOR_VANITY_ALCHEMIST_ANNIVERSARY";"";"";"";"";"";"";""
"Chest Armor";"";"";"UNIQUE_ARMOR_VANITY_CORRUPTED_PREACHER_ANNIVERSARY";"UNIQUE_ARMOR_VANITY_CORRUPTED_PREACHER_ANNIVERSARY";"[T0] UNIQUE_ARMOR_VANITY_CORRUPTED_PREACHER_ANNIVERSARY";"";"";"";"";"";"";""
"Chest Armor";"";"";"UNIQUE_ARMOR_VANITY_DRAGONKEEPER_AJ";"UNIQUE_ARMOR_VANITY_DRAGONKEEPER_AJ";"[T0] UNIQUE_ARMOR_VANITY_DRAGONKEEPER_AJ";"";"";"";"";"";"";""
"Chest Armor";"";"";"UNIQUE_ARMOR_VANITY_MARAUDER_ANNIVERSARY";"UNIQUE_ARMOR_VANITY_MARAUDER_ANNIVERSARY";"[T0] UNIQUE_ARMOR_VANITY_MARAUDER_ANNIVERSARY";"";"";"";"";"";"";""
"Chest Armor";"";"";"UNIQUE_ARMOR_VANITY_VALKYRIE";"UNIQUE_ARMOR_VANITY_VALKYRIE";"[T0] UNIQUE_ARMOR_VANITY_VALKYRIE";"";"";"";"";"";"";""
"Chest Armor";"";"";"UNIQUE_UNLOCK_ARMOR_VANITY_DRAGONKEEPER_AJ";"UNIQUE_UNLOCK_ARMOR_VANITY_DRAGONKEEPER_AJ";"[T0] UNIQUE_UNLOCK_ARMOR_VANITY_DRAGONKEEPER_AJ";"";"";"";"";"";"";""
"Chest Armor";"";"";"UNIQUE_UNLOCK_ARMOR_VANITY_FW_SOLDIER_PLATE";"UNIQUE_UNLOCK_ARMOR_VANITY_FW_SOLDIER_PLATE";"[T0] UNIQUE_UNLOCK_ARMOR_VANITY_FW_SOLDIER_PLATE";"";"";"";"";"";"";""
"Chest Armor";"";"";"UNIQUE_WEAPONMASTER_ARMOR_PROTOTYPE";"UNIQUE_WEAPONMASTER_ARMOR_PROTOTYPE";"[T0] UNIQUE_WEAPONMASTER_ARMOR_PROTOTYPE";"";"";"";"";"";"";""
"Chest Armor";"";"";"Untarnished Griffin Feathers";"T4_ARTEFACT_ARMOR_LEATHER_FEY";"[T4] Adept's Untarnished Griffin Feathers";"";"";"";"";"";"";""
"Chest Armor";"";"";"Veilweaver Carapace";"T4_ARTEFACT_ARMOR_PLATE_FEY";"[T4] Adept's Veilweaver Carapace";"";"";"";"";"";"";""
"Chest Armor";"";"";"Warden's Armor";"UNIQUE_ARMOR_VANITY_KICKSTART_2024";"[T0] Warden's Armor";"";"";"";"";"";"";""
"Chest Armor";"";"";"Warden's Legendary Armor";"UNIQUE_ARMOR_VANITY_KICKSTART_2024_UPGRADE";"[T0] Warden's Legendary Armor";"";"";"";"";"";"";""
"Chest Armor";"";"";"Wardrobe Skin: Adventurer's Jacket";"UNIQUE_UNLOCK_ARMOR_STARTERPACK_ELITE";"[T0] Wardrobe Skin: Adventurer's Jacket";"";"";"";"";"";"";""
"Chest Armor";"";"";"Wardrobe Skin: Arena Gladiator Armor";"UNIQUE_UNLOCK_ARMOR_VANITY_GLADIATOR_ARENA";"[T0] Wardrobe Skin: Arena Gladiator Armor";"";"";"";"";"";"";""
"Chest Armor";"";"";"Wardrobe Skin: Arena Veteran's Cloak";"UNIQUE_UNLOCK_ARMOR_VANITY_ARENA_SET_01";"[T0] Wardrobe Skin: Arena Veteran's Cloak";"";"";"";"";"";"";""
